open,high,low,close,volume,time,oi,time_str
120.0,148.45,120.0,142.9,53525,2024-08-08 09:15:00,809475,2024-08-08T09:15:00+05:30
140.65,142.6,134.15,136.2,53225,2024-08-08 09:15:05,809475,2024-08-08T09:15:05+05:30
134.3,140.9,134.3,140.9,42825,2024-08-08 09:15:10,809475,2024-08-08T09:15:10+05:30
140.05,143.8,139.65,143.8,40400,2024-08-08 09:15:15,809475,2024-08-08T09:15:15+05:30
148.15,148.15,145.05,147.65,37250,2024-08-08 09:15:20,809475,2024-08-08T09:15:20+05:30
145.0,149.65,145.0,147.45,28325,2024-08-08 09:15:25,809475,2024-08-08T09:15:25+05:30
148.3,148.55,147.1,148.55,32600,2024-08-08 09:15:30,809475,2024-08-08T09:15:30+05:30
147.75,147.75,145.85,145.85,22550,2024-08-08 09:15:35,809475,2024-08-08T09:15:35+05:30
144.0,144.0,142.0,142.55,19300,2024-08-08 09:15:40,803675,2024-08-08T09:15:40+05:30
144.25,147.45,144.25,147.45,22025,2024-08-08 09:15:45,803675,2024-08-08T09:15:45+05:30
145.0,146.45,144.65,145.15,23750,2024-08-08 09:15:50,803675,2024-08-08T09:15:50+05:30
144.3,147.05,144.3,146.2,16825,2024-08-08 09:15:55,803675,2024-08-08T09:15:55+05:30
145.35,145.7,143.95,145.7,31025,2024-08-08 09:16:00,803675,2024-08-08T09:16:00+05:30
146.55,149.65,146.15,146.15,41600,2024-08-08 09:16:05,803675,2024-08-08T09:16:05+05:30
144.45,144.45,143.15,143.15,21475,2024-08-08 09:16:10,803675,2024-08-08T09:16:10+05:30
145.55,145.65,144.0,144.55,21625,2024-08-08 09:16:15,803675,2024-08-08T09:16:15+05:30
146.0,146.25,143.5,145.65,16475,2024-08-08 09:16:20,803675,2024-08-08T09:16:20+05:30
144.2,144.65,143.45,143.45,9200,2024-08-08 09:16:25,803675,2024-08-08T09:16:25+05:30
143.55,143.55,140.85,140.85,21850,2024-08-08 09:16:30,803675,2024-08-08T09:16:30+05:30
141.0,143.55,141.0,143.55,12300,2024-08-08 09:16:35,803675,2024-08-08T09:16:35+05:30
143.1,144.15,142.55,144.15,28375,2024-08-08 09:16:40,803675,2024-08-08T09:16:40+05:30
144.85,147.0,144.85,147.0,15700,2024-08-08 09:16:45,803675,2024-08-08T09:16:45+05:30
145.8,147.45,144.1,147.45,11175,2024-08-08 09:16:50,803675,2024-08-08T09:16:50+05:30
147.4,148.7,147.4,147.6,8000,2024-08-08 09:16:55,803675,2024-08-08T09:16:55+05:30
147.5,149.45,147.5,148.2,53375,2024-08-08 09:17:00,803675,2024-08-08T09:17:00+05:30
147.3,149.85,147.3,148.6,15700,2024-08-08 09:17:05,803675,2024-08-08T09:17:05+05:30
148.95,149.1,148.0,148.0,11675,2024-08-08 09:17:10,803675,2024-08-08T09:17:10+05:30
146.4,147.55,146.4,147.55,12975,2024-08-08 09:17:15,803675,2024-08-08T09:17:15+05:30
