open,high,low,close,volume,time,oi,time_str
24287.80078125,24287.80078125,24267.349609375,24276.900390625,0,2024-08-07 09:15:00,0,2024-08-07T09:15:00+05:30
24268.75,24268.75,24253.19921875,24253.19921875,0,2024-08-07 09:15:05,0,2024-08-07T09:15:05+05:30
24254.25,24262.69921875,24251.44921875,24260.94921875,0,2024-08-07 09:15:10,0,2024-08-07T09:15:10+05:30
24263.400390625,24272.099609375,24261.099609375,24269.400390625,0,2024-08-07 09:15:15,0,2024-08-07T09:15:15+05:30
24268.94921875,24271.5,24267.19921875,24269.69921875,0,2024-08-07 09:15:20,0,2024-08-07T09:15:20+05:30
24270.30078125,24271.30078125,24266.05078125,24271.30078125,0,2024-08-07 09:15:25,0,2024-08-07T09:15:25+05:30
24270.19921875,24275.75,24270.19921875,24270.5,0,2024-08-07 09:15:30,0,2024-08-07T09:15:30+05:30
24270.69921875,24276.69921875,24269.650390625,24273.400390625,0,2024-08-07 09:15:35,0,2024-08-07T09:15:35+05:30
24270.55078125,24275.05078125,24269.900390625,24272.849609375,0,2024-08-07 09:15:40,0,2024-08-07T09:15:40+05:30
24270.25,24273.19921875,24266.099609375,24273.05078125,0,2024-08-07 09:15:45,0,2024-08-07T09:15:45+05:30
24271.849609375,24272.55078125,24264.650390625,24267.599609375,0,2024-08-07 09:15:50,0,2024-08-07T09:15:50+05:30
24267.349609375,24267.400390625,24263.650390625,24266.349609375,0,2024-08-07 09:15:55,0,2024-08-07T09:15:55+05:30
24266.75,24272.30078125,24266.75,24272.30078125,0,2024-08-07 09:16:00,0,2024-08-07T09:16:00+05:30
24270.05078125,24272.650390625,24267.80078125,24267.80078125,0,2024-08-07 09:16:05,0,2024-08-07T09:16:05+05:30
24266.849609375,24272.55078125,24266.099609375,24272.55078125,0,2024-08-07 09:16:10,0,2024-08-07T09:16:10+05:30
24274.5,24274.5,24269.44921875,24269.650390625,0,2024-08-07 09:16:15,0,2024-08-07T09:16:15+05:30
24271.5,24272.94921875,24268.25,24269.400390625,0,2024-08-07 09:16:20,0,2024-08-07T09:16:20+05:30
24270.05078125,24271.599609375,24268.69921875,24271.25,0,2024-08-07 09:16:25,0,2024-08-07T09:16:25+05:30
24269.30078125,24272.19921875,24269.30078125,24271.69921875,0,2024-08-07 09:16:30,0,2024-08-07T09:16:30+05:30
24271.099609375,24273.69921875,24271.099609375,24273.30078125,0,2024-08-07 09:16:35,0,2024-08-07T09:16:35+05:30
24274.05078125,24277.849609375,24272.19921875,24275.55078125,0,2024-08-07 09:16:40,0,2024-08-07T09:16:40+05:30
24277.0,24277.150390625,24274.099609375,24274.099609375,0,2024-08-07 09:16:45,0,2024-08-07T09:16:45+05:30
24275.30078125,24277.80078125,24273.80078125,24277.80078125,0,2024-08-07 09:16:50,0,2024-08-07T09:16:50+05:30
24276.25,24278.94921875,24273.75,24273.75,0,2024-08-07 09:16:55,0,2024-08-07T09:16:55+05:30
24272.349609375,24278.5,24272.349609375,24275.55078125,0,2024-08-07 09:17:00,0,2024-08-07T09:17:00+05:30
24278.150390625,24279.30078125,24275.25,24278.75,0,2024-08-07 09:17:05,0,2024-08-07T09:17:05+05:30
24280.19921875,24281.94921875,24278.099609375,24281.099609375,0,2024-08-07 09:17:10,0,2024-08-07T09:17:10+05:30
24281.650390625,24286.80078125,24281.650390625,24284.55078125,0,2024-08-07 09:17:15,0,2024-08-07T09:17:15+05:30
24285.599609375,24289.80078125,24285.599609375,24289.30078125,0,2024-08-07 09:17:20,0,2024-08-07T09:17:20+05:30
24288.5,24295.099609375,24288.5,24293.75,0,2024-08-07 09:17:25,0,2024-08-07T09:17:25+05:30
24293.849609375,24297.849609375,24292.19921875,24293.55078125,0,2024-08-07 09:17:30,0,2024-08-07T09:17:30+05:30
24295.599609375,24295.599609375,24290.69921875,24291.94921875,0,2024-08-07 09:17:35,0,2024-08-07T09:17:35+05:30
24292.150390625,24294.349609375,24292.150390625,24293.0,0,2024-08-07 09:17:40,0,2024-08-07T09:17:40+05:30
24293.69921875,24293.69921875,24289.80078125,24292.0,0,2024-08-07 09:17:45,0,2024-08-07T09:17:45+05:30
24291.5,24294.0,24291.5,24293.150390625,0,2024-08-07 09:17:50,0,2024-08-07T09:17:50+05:30
24292.349609375,24296.150390625,24292.349609375,24296.150390625,0,2024-08-07 09:17:55,0,2024-08-07T09:17:55+05:30
24295.900390625,24302.94921875,24295.900390625,24302.94921875,0,2024-08-07 09:18:00,0,2024-08-07T09:18:00+05:30
24304.80078125,24304.80078125,24299.150390625,24301.44921875,0,2024-08-07 09:18:05,0,2024-08-07T09:18:05+05:30
24302.150390625,24303.25,24301.099609375,24302.05078125,0,2024-08-07 09:18:10,0,2024-08-07T09:18:10+05:30
24303.69921875,24306.19921875,24301.80078125,24302.0,0,2024-08-07 09:18:15,0,2024-08-07T09:18:15+05:30
24300.5,24300.5,24293.75,24294.400390625,0,2024-08-07 09:18:20,0,2024-08-07T09:18:20+05:30
24294.44921875,24299.5,24294.44921875,24297.099609375,0,2024-08-07 09:18:25,0,2024-08-07T09:18:25+05:30
24298.5,24300.0,24296.75,24297.30078125,0,2024-08-07 09:18:30,0,2024-08-07T09:18:30+05:30
24297.75,24297.75,24295.05078125,24295.05078125,0,2024-08-07 09:18:35,0,2024-08-07T09:18:35+05:30
24297.30078125,24297.30078125,24294.900390625,24296.30078125,0,2024-08-07 09:18:40,0,2024-08-07T09:18:40+05:30
24296.150390625,24296.150390625,24290.099609375,24291.44921875,0,2024-08-07 09:18:45,0,2024-08-07T09:18:45+05:30
24288.55078125,24288.55078125,24282.30078125,24286.19921875,0,2024-08-07 09:18:50,0,2024-08-07T09:18:50+05:30
24285.349609375,24290.349609375,24285.150390625,24290.349609375,0,2024-08-07 09:18:55,0,2024-08-07T09:18:55+05:30
24292.25,24294.75,24289.94921875,24292.400390625,0,2024-08-07 09:19:00,0,2024-08-07T09:19:00+05:30
24291.55078125,24293.0,24289.900390625,24293.0,0,2024-08-07 09:19:05,0,2024-08-07T09:19:05+05:30
24293.099609375,24294.94921875,24289.94921875,24294.94921875,0,2024-08-07 09:19:10,0,2024-08-07T09:19:10+05:30
24295.099609375,24295.94921875,24290.849609375,24291.69921875,0,2024-08-07 09:19:15,0,2024-08-07T09:19:15+05:30
24292.349609375,24292.55078125,24289.69921875,24290.55078125,0,2024-08-07 09:19:20,0,2024-08-07T09:19:20+05:30
24290.05078125,24292.400390625,24289.599609375,24291.75,0,2024-08-07 09:19:25,0,2024-08-07T09:19:25+05:30
24291.599609375,24292.400390625,24289.05078125,24289.05078125,0,2024-08-07 09:19:30,0,2024-08-07T09:19:30+05:30
24290.05078125,24292.05078125,24287.5,24287.5,0,2024-08-07 09:19:35,0,2024-08-07T09:19:35+05:30
24288.0,24288.0,24283.5,24285.30078125,0,2024-08-07 09:19:40,0,2024-08-07T09:19:40+05:30
24285.19921875,24287.05078125,24283.0,24283.400390625,0,2024-08-07 09:19:45,0,2024-08-07T09:19:45+05:30
24283.44921875,24285.099609375,24282.69921875,24284.400390625,0,2024-08-07 09:19:50,0,2024-08-07T09:19:50+05:30
24282.849609375,24284.599609375,24282.75,24283.55078125,0,2024-08-07 09:19:55,0,2024-08-07T09:19:55+05:30
24281.44921875,24285.900390625,24281.44921875,24282.150390625,0,2024-08-07 09:20:00,0,2024-08-07T09:20:00+05:30
24281.55078125,24285.900390625,24279.650390625,24285.900390625,0,2024-08-07 09:20:05,0,2024-08-07T09:20:05+05:30
24285.400390625,24289.650390625,24285.25,24289.099609375,0,2024-08-07 09:20:10,0,2024-08-07T09:20:10+05:30
24289.19921875,24289.19921875,24283.400390625,24284.5,0,2024-08-07 09:20:15,0,2024-08-07T09:20:15+05:30
